0	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
1	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
2	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
3	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
4	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
5	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
6	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
7	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
8	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
9	[0.3073659452311808, 0.022506207485157328, 0.009349711376273398, 0.04485738734706663, 0.0025935370646803253, 0.002158866215013431, 0.019211958841620358, 0.06652501511395255, 0.5989230603072566, 0.5756450423470804, 0.5372546736671479, 0.5914817299971549, 0.5691812552332204, 0.6202398910087956, 0.5375157038328193, 0.48972985301535504, 0.18292387002239033, 0.18346009219135118, 0.01615226462446689, 0.01309081420734178, 0.020191440449797718, 0.03161789748947159, 0.031184100059774504, 0.017628700616456786, 0.005955649463343613, 0.029500742620248144, 0.004691031515384053, 0.003468784698527086, 0.007065627103123276, 0.005266105710246426, 0.0053178559203222635]	[0.023553671811450842, 0.005708796233585595, 0.008187510325273425, 0.03503905611440525, 0.2526658535183197, 0.199058233119051, 0.19166394220246216, 0.3983274809359071, 0.399083478636144, 0.3948719182298556, 0.3387739502599153, 0.3888463960407079, 0.1116481538802423, 0.39979268743926516, 0.4000012736442892, 0.39995532371166703, 0.3941478953392225, 0.39815869734562254, 0.10264784603585456, 0.05112873007489734, 0.05191827899284014, 0.05368004619141849, 0.05857921547636667, 0.07660405724815147, 0.028322167089938705, 0.020597544844808576, 0.01685224500450206, 0.03070139793477584, 0.03519114245460152, 0.02597694695985057, 0.038532120662434326]	
