-4.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
-3.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
-2.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
-1.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
0.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
1.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
2.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
3.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
4.0	[79.02706020937897, 76.77313865296986, 71.44498819278064, 61.640976101980606, 22.53372052229818, 55.62991533238678, 33.03550709758999, 23.31941214208077, 20.890782742999743]	
