-5.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
-4.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
-3.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
-2.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
-1.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
0.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
1.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
2.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
3.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
4.0	[23.087472150847738, 37.55209715740154, 49.5801287042631, 45.52800271494678, 31.591954220091644, 7.917026322954005, 76.62063281946217, 54.31305799823413, 52.750139992380326, 62.01620598094453, 71.82307411854848]	[11.323491040164523, 22.810713586012017, 49.337647459687545, 55.65766290720434, 28.921434912209715, 18.015230166795376, 84.54243273812831, 62.31129157843126, 63.64420562276128, 74.62916626024716, 83.35432840035935]	[18.417656851649937, 28.54091084361208, 55.25982218398776, 59.785117007312195, 10.109125739335639, 0.22653808771017558, 84.6267669763514, 80.35953485809368, 81.0405093851984, 88.5220454905766, 91.12573444339924]	[33.80403287154714, 43.550085064931864, 63.107648764241375, 68.0305164005074, 32.33935762118805, 8.43169224980978, 86.74250406850686, 80.7767563582541, 80.96152637592293, 83.78697748579744, 86.81213485757846]	[34.24484292141643, 49.78481473581095, 83.21374216069076, 80.55764732802277, 36.65512382217605, 4.1051571740623425, 97.67467984940049, 91.6639636801271, 90.57566046765102, 92.11001292704807, 94.18265719192813]	[59.999107682615836, 60.022057751718336, 59.850830418046044, 59.85709665039145, 59.99243971088648, 3.8978466791273774, 34.25611917300046, 37.43701767768503, 36.3447056663252, 36.6300469169643, 39.04112457654303]	[18.334824742740814, 21.68491234427732, 34.16005961470429, 34.403980004910665, 14.79156385448862, 2.025323386343849, 78.64701643599588, 46.410372616522515, 45.89590093776695, 61.198631051567, 70.06858588830926]	
